,author_id,label,author_name
1643,46529,1,Melanie Hilario
1644,46656,3,Atsuhiro Takasu
1645,47349,0,Kurt Rothermel
1646,47352,1,Hung-Yu Kao
1647,47794,3,Kazuo Hashimoto
1648,47820,0,Erol Gelenbe
1649,47857,0,Masaya Nakayama
1650,48008,2,Terrance E. Boult
1651,48161,2,Harry Wechsler
1652,48191,2,Ronald R. Yager
1653,48211,1,Stefan A. Robila
1654,48460,2,Leliane Nunes de Barros
1655,48481,0,Denise Draper
1656,48499,2,Philippe Laborie
1657,48515,2,Luca Spalazzi
1658,48550,2,T. L. McCluskey
1659,48606,2,Werner Stephan
1660,48623,1,Hong Cheng
1661,48629,2,Yunfei Jiang
1662,48642,2,J. Benton
1663,48646,2,Jason Wolfe
1664,48693,2,Anders Jonsson
1665,48752,3,Guang Feng
1666,48755,3,Changki Lee
1667,48763,3,Jacques Savoy
1668,48770,3,Masaki Aono
1669,48781,3,Jui-Chi Ho
1670,48797,3,Koji Eguchi
1671,48802,1,Wei Lu
1672,48809,3,Benyu Zhang
1673,48810,3,Wensi Xi
1674,48819,3,Seung-Hoon Na
1675,48845,3,Ming-Hung Hsu
1676,48853,3,Zhiwei Li
1677,48858,3,Ruizhang Huang
1678,48880,3,Changsheng Xu
1679,48892,3,Mann-Ho Lee
1680,48896,1,Won Suk Lee
1681,48903,3,Kazuo Sumita
1682,48928,3,Keizo Oyama
1683,48968,3,Huyen-Trang Vu
1684,48971,3,Kui-Lam Kwok
1685,49130,3,Ping-Jung Wu
1686,49167,1,Ju-Hong Lee
1687,49427,1,Mark Last
1688,49582,0,Edmund M. Clarke
1689,49620,2,Jacqueline Castaing
1690,49644,0,Andreas Meier
1691,49721,2,Louise A. Dennis
1692,49947,0,Stefanie Rinderle
1693,49965,0,Hans Wegener
1694,50034,0,David Scot Taylor
1695,50071,1,Geetha Jagannathan
1696,50098,2,Igor L. Markov
1697,50116,3,Gonzalo Navarro
1698,50149,0,Rakesh K. Sinha
1699,50160,0,Giuseppe Di Battista
1700,50250,3,Holger Bast
1701,50446,2,George Dayantis
1702,50473,2,Rolf Socher-Ambrosius
1703,50529,2,David E. Goldberg
1704,50542,2,Jun Tani
1705,50558,1,Jun Zhang 0002
1706,50600,2,Marcus Hutter
1707,50623,2,Avrim Blum
1708,50634,1,Rohan A. Baxter
1709,50635,2,Jonathan J. Oliver
1710,50649,3,Endre Boros
1711,50650,2,Eyal Even-Dar
1712,50673,2,Alex J. Smola
1713,50682,2,Dav Zimak
1714,50694,1,Piotr Indyk
1715,50729,1,Tetsuhiro Miyahara
1716,50733,1,Genshiro Kitagawa
1717,50743,1,Corinna Cortes
1718,50748,1,Christian Borgelt
1719,50758,1,Takayoshi Shoudai
1720,50791,2,M. Narasimha Murty
1721,50798,1,Atsuyoshi Nakamura
1722,50808,3,Neil R. Smalheiser
1723,50865,1,Setsuo Ohsuga
1724,50919,0,Luigi Lavazza
1725,50957,2,Brigitte Jaumard
1726,51060,0,Don S. Batory
1727,51200,0,Iyer N. Subramanian
1728,51414,0,Mehmet Altinel
1729,51527,1,Michalis Vazirgiannis
1730,51659,2,Bir Bhanu
1731,51742,3,Pierre-Francois Marteau
1732,51793,2,Lluis Godo
1733,51857,1,Raghu Machiraju
1734,51920,1,Kouzou Ohara
1735,52093,1,Michael Wurst
1736,52150,3,Ryen W. White
1737,52162,3,Xiangyu Jin
1738,52163,3,James C. French
1739,52175,3,Peter Knees
1740,52176,3,Eugen Popovici
1741,52188,3,Arjen P. de Vries
1742,52222,3,Stefano Berretti
1743,52247,3,Djoerd Hiemstra
1744,52787,3,Anne Tissen
1745,52819,3,Rie Kubota Ando
1746,52843,2,Egidio P. Giachin
1747,52845,3,Steven Finch
1748,52882,2,Stephan Busemann
1749,52890,3,Chris Buckley
1750,52925,3,Douglas R. Cutting
1751,52939,3,Stephan M. Kerpedjiev
1752,52952,3,Xiaoyong Liu
1753,52954,3,Anne Diekema
1754,52975,3,David R. H. Miller
1755,53030,3,Naomi Sager
1756,53167,2,Werner Dubitzky
1757,53183,2,Hans W. Guesgen
1758,53578,0,H. Chang
1759,53843,0,Shi-Kuo Chang
1760,53953,0,Nancy D. Griffeth
1761,54170,1,Norman Matloff
1762,54525,0,Richard J. Lipton
1763,54689,3,Steven Schockaert
1764,54940,0,Paul Johannesson
1765,55013,3,Gordon A. Manson
1766,55020,0,Jano Moreira de Souza
1767,55060,0,Pavel Avgustinov
1768,55065,0,Damien Sereni
1769,55099,0,Rainer Unland
1770,55423,0,Isabel F. Cruz
1771,55450,0,Wee Siong Ng
1772,55454,0,Aris M. Ouksel
1773,55515,1,Jianping Zhang
1774,55532,3,Sharon McDonald
1775,55549,0,K. Lam
1776,55669,1,Alexey Pryakhin
1777,55670,1,Matthias Renz
1778,55689,1,Huiqing Liu
1779,55691,1,Hwee-Leng Ong
1780,55742,1,Geoffrey J. McLachlan
1781,55756,1,Soong Chang
1782,55928,1,Gang Wu
1783,56013,1,Chen Wang
1784,56021,3,Robert Warren
1785,56037,1,Richard F. Helm
1786,56091,1,Arthur Zimek
1787,56335,3,Russell C. Swan
1788,56626,0,Pascal Faudemay
1789,56678,1,Salvatore Orlando
1790,57164,1,Siau-Cheng Khoo
1791,57830,0,Herbert Weber
1792,58359,0,John H. Leuchner
1793,58504,1,Fazel Famili
1794,58628,3,R. Thompson
1795,58821,0,Eric G. Manning
1796,58854,0,Ron McFadyen
1797,59127,1,Boulos Harb
1798,59202,0,Chandra Chekuri
1799,59381,1,Petros Drineas
1800,59383,0,S. Muthukrishnan
1801,59445,0,Mihalis Yannakakis
1802,60017,3,Anthony Cox
1803,60018,3,Charles L. A. Clarke
1804,60095,0,San-Yih Hwang
1805,60240,3,Philip W. Dart
1806,60374,0,Sanghyun Park
1807,60391,0,Wei-Pang Yang
1808,60684,0,Yali Zhu
1809,60818,3,Geguang Pu
1810,60972,1,Soon Tee Teoh
1811,61002,1,DucDung Nguyen
1812,61262,3,Qi Guo
1813,61323,0,Hui-I Hsiao
1814,61324,0,Karen Brannon
1815,61341,1,Chia-Hui Chang
1816,61475,3,Weiguo Fan
1817,61476,3,Lei Ji
1818,61492,1,Jiaheng Lu
1819,61594,1,Hung V. Nguyen
1820,61632,3,Laurence A. F. Park
1821,61766,1,Yongtai Zhu
1822,61767,0,Tianyi Wu
1823,61834,3,Yitong Wang
1824,61860,0,Hai Yu
1825,61874,0,Kun-Lung Wu
1826,61888,3,Liping Jing
1827,61894,3,Steve Jones
1828,62083,1,Rong Liu
1829,62124,3,Xiangdong Zhou
1830,62146,3,Gu Xu
1831,62156,0,Baihua Zheng
1832,62330,0,Arie Shoshani
1833,62337,3,Kai Yu
1834,62754,0,Andreas Reuter
1835,63186,0,Shuzo Yajima
1836,63441,0,A. Prasad Sistla
1837,63442,0,Ouri Wolfson
1838,63453,0,Tony P. Ng
1839,64085,0,Sandeep Gupta
1840,65081,0,Ueli M. Maurer
1841,65123,1,Ravi Sundaram
1842,65136,1,Sheng Zhong
1843,65428,0,Zhiyuan Chen
1844,65506,3,Jingfang Xu
1845,65515,3,I. V. Ramakrishnan
1846,65896,0,Jan Van den Bussche
1847,66019,2,Thomas Linke
1848,66048,0,Ismail Hakki Toroslu
1849,68900,0,Jeffrey S. Chase
1850,68916,0,Edward D. Lazowska
1851,68926,0,Armando Fox
1852,69101,1,Anne Rogers
1853,69112,0,Peter M. Chen
1854,69177,3,Jaswinder Pal Singh
1855,69219,0,Pat Hanrahan
1856,69292,0,Thomas J. LeBlanc
1857,69345,0,Windsor W. Hsu
1858,69346,0,Honesty C. Young
1859,69403,0,Phillip B. Gibbons
1860,69443,3,Soyeon Park
1861,69497,0,Ioana Burcea
1862,69828,3,Jacob Slonim
1863,69857,3,Saikat Mukherjee
1864,69858,0,Michael Kifer
1865,69996,3,Siobhan Devlin
1866,70352,3,Yohei Seki
1867,70429,3,Jian Lin
1868,70718,1,Justin C. W. Debuse
1869,71243,3,Yang Cao
1870,71260,0,Steve Ford
1871,71261,0,David L. Wells
1872,71292,0,Hao He
1873,71298,2,Michael C. Burl
1874,71299,1,Timothy M. Stough
1875,71373,2,Klaus Dorer
1876,71611,1,Brendan Kitts
1877,71727,1,W. Nick Street
1878,71953,2,Su-Shing Chen
1879,72111,1,Kenichi Takahashi
1880,72177,3,Stephan Hartmann
1881,72610,1,Li Wei
1882,72617,1,Shengquan Wang
1883,72839,0,Floris Geerts
1884,72962,0,Sridhar Seshadri
1885,73294,1,Zhen Guo
1886,74078,1,Chao Wang
1887,74355,1,Shane M. Butler
1888,74423,1,Feng Liang
1889,74469,0,Peter N. Creasy
1890,74558,2,Dorian Suc
1891,74739,1,Bernhard Pfahringer
1892,74812,1,Sanjay Chawla
1893,74829,1,Yuefeng Li
1894,74959,1,Dong-Chul Park
1895,75023,1,Unil Yun
1896,75059,2,Claude Sammut
1897,75082,3,Long Wang
1898,75108,2,Hongxue Wang
1899,75224,2,Jochen Renz
1900,75256,1,Manoranjan Dash
1901,75279,1,Chao Liu
1902,75280,0,Bin Jiang
1903,75356,1,Sylvie Guillaume
1904,76051,3,Chang Huang
1905,76143,3,Jonathan J. Cadiz
1906,76331,0,Alexandra Poulovassilis
1907,76348,0,Eben M. Haber
1908,76449,0,Norman W. Paton
1909,76499,3,Edward Cutrell
1910,76540,0,Jean-Luc Hainaut
1911,76608,0,Bharat Kumar
1912,76863,3,Hui Fang
1913,76906,2,Steven L. Tanimoto
1914,77107,1,Junjie Wu
1915,77216,3,Bracha Shapira
1916,77462,2,J. G. (Iain) Wallace
1917,77756,0,Patrick Valduriez
1918,77758,0,Philippe Pucheral
1919,77763,0,Michel Scholl
1920,77766,0,Zohra Bellahsene
1921,77775,0,Nicolas Anciaux
1922,77782,0,Bernd Amann
1923,77787,0,Omar Benjelloun
1924,77800,0,Georges Gardarin
1925,77808,0,Emmanuel Waller
1926,77809,0,Nicoleta Preda
1927,77815,0,Claude Delobel
1928,77818,3,Bruno Defude
1929,77826,0,Jean-Marc Petit
1930,77828,0,Reza Akbarinia
1931,77829,0,Esther Pacitti
1932,77845,0,Sihem Amer-Yahia
1933,77848,0,Luc Segoufin
1934,77853,0,Olivier Gruber
1935,77875,0,Philippe Bonnet
1936,77918,1,Alain Casali
1937,77921,3,Christophe Damier
1938,77994,0,T. Svensen
1939,78006,0,Jaewoo Kang
1940,78018,0,Odile Foucaut
1941,78021,3,M. Galibourg
1942,78036,0,Rosana S. G. Lanzelotte
1943,78042,0,Christophe de Maindreville
1944,78077,0,Guillaume Raschia
1945,78086,0,Viet Phan Luong
1946,78112,0,Ralf Schneider
1947,78113,0,Thomas Brinkhoff
1948,78117,0,Michel Kuntz
1949,78139,3,Philippe Mulhem
1950,78140,3,Marie-France Bruandet
1951,78144,0,Marcin Skubiszewski
1952,78156,0,Christine Parent
1953,78207,0,Michael M. Kaplan
1954,78211,0,Dushan Z. Badal
1955,78239,0,John F. Burger
1956,78274,0,Lawrence A. Rowe
1957,78276,0,Adrian Segall
1958,78278,0,Patricia G. Selinger
1959,78295,0,Kenneth C. Sevcik
1960,78300,0,Marvin H. Solomon
1961,78312,0,Ron Obermarck
1962,78320,0,Alan R. Hevner
1963,78321,0,S. Bing Yao
1964,78327,0,Bernd Walter
1965,78333,0,Wen-Te K. Lin
1966,78335,0,Jerry Nolte
1967,78341,0,Giancarlo Martella
1968,78343,0,Fabio A. Schreiber
1969,78364,1,Gregory C. Sharp
1970,78414,0,Mostafa A. Bassiouni
1971,78614,0,Laura M. Haas
1972,78617,0,Peter M. Schwarz
1973,78624,1,Alexander Hinneburg
1974,78726,1,Daxin Jiang
1975,78733,0,Tamer Kahveci
1976,78782,1,Michihiro Kuramochi
1977,78824,0,Henrique Paques
1978,78850,1,Duygu Ucar
1979,78851,1,Sitaram Asur
1980,78897,1,Robert F. Murphy
1981,78934,2,Tommi Jaakkola
1982,78951,0,Abhijit Pol
1983,78964,1,Mohammed Javeed Zaki
1984,79032,1,Chun Tang
1985,79033,1,Murali Ramanathan
1986,79069,1,Hannu Toivonen
1987,79071,1,Kari Vasko
1988,79166,1,Hyunsoo Kim
1989,79188,3,Yongjing Lin
1990,79206,1,Jason Tsong-Li Wang
1991,79256,1,Yu He
1992,79275,1,Steven Eschrich
1993,79487,0,C. H. Chen
1994,79853,2,Sebastian Brandt
1995,81587,1,Zengjian Hu
1996,81899,2,Liviu Badea
1997,82054,0,Gabriel M. Kuper
1998,82055,2,Norbert Eisinger
1999,82074,0,Hans-Werner Six
2000,82087,1,Amihood Amir
2001,82114,3,Peter Jansen
2002,82132,0,Paul Brown
2003,82135,0,Hamid Pirahesh
2004,82136,0,Berthold Reinwald
2005,82137,0,Yannis Sismanis
2006,82246,2,Raimund Seidel
2007,82333,0,Susanne E. Hambrusch
2008,82368,3,Justin Basilico
2009,82541,0,Thomas Schwarz
2010,82546,2,J. Strother Moore
2011,82573,0,Peter Peinl
2012,82666,0,Hans-Peter Steiert
2013,82733,0,Carlo Zaniolo
2014,82738,0,Xuan Zhou
2015,82740,0,Yehoshua Perl
2016,83826,2,Geoff Nitschke
2017,83853,1,Eveline Hoekx
2018,83863,3,Gilad Mishne
2019,83865,2,Edwin D. de Jong
2020,83890,0,Rainer Gemulla
2021,83916,0,Wang-Chien Lee
2022,83952,0,Jorge B. Bocca
2023,84014,0,Peter A. Boncz
2024,84093,0,Wolfgang Mahnke
2025,84107,0,Arnaud Sahuguet
2026,84132,0,Hyoung-Joo Kim
2027,84135,0,Carol Small
2028,84145,3,Alberto H. F. Laender
2029,84158,0,Calisto Zuzarte
2030,84163,1,Stephen McKearney
2031,84164,0,Niels Nes
2032,84165,1,Carson Kai-Sang Leung
2033,84177,0,H. Noble
2034,84215,1,Sergei O. Kuznetsov
2035,84216,0,Stefan Manegold
2036,84229,0,Fernando de Ferreira Rezende
2037,84245,0,G. Sharman
2038,84246,0,G. C. H. Sharman
2039,84264,0,Roger M. Tagg
2040,84271,0,Stephen Todd
2041,84275,0,Gavin M. Bierman
2042,84319,3,Guoliang Li
2043,84489,0,Alejandro A. Vaisman
2044,85559,1,Hua Zhu
2045,85771,0,Michael Gillmann
2046,85802,0,Michael Cammert
2047,85805,0,Christoph Heinz
2048,85807,0,Bernhard Seeger
2049,85812,3,Gerhard Knorz
2050,85814,0,Achim Kraiss
2051,85818,0,Francesco Antonacci
2052,85819,0,P. Dell'Orco
2053,85825,1,Andreas Arning
2054,85831,3,G. Halin
2055,85836,0,Jukka Teuhola
2056,85838,0,Frank Manola
2057,85853,0,Dirk Van Gucht
2058,85860,0,Peter Baumann
2059,85862,0,Roland Ritsch
2060,85866,0,Udo Kelter
2061,85870,0,Angelika Kotz Dittrich
2062,85873,0,Hong Hai Do
2063,85884,3,Christian Zimmer
2064,85897,0,Stefan Berchtold
2065,85898,0,Andrew U. Frank
2066,85904,0,Wolfgang Wilkes
2067,85913,1,Martin Ester
2068,85918,1,Xiaowei Xu
2069,85978,0,Andreas Zachmann
2070,85979,0,Mechtild Wallrath
2071,85981,1,Arno Siebes
2072,85990,0,Johannes Klein
2073,86001,0,Alexander Kreutz
2074,86022,0,Klaudia Hergula
2075,86025,0,Sam Lightstone
2076,86027,0,Adam J. Storm
2077,86077,0,Angelika Reiser
2078,86104,0,Vincent Y. Lum
2079,86118,0,Mary Tork Roth
2080,86132,0,Rainer Melchert
2081,86196,3,Sergej Sizov
2082,86198,0,Andrea Sikeler
2083,86199,3,Ulrich Pfeifer
2084,86201,0,Klaus Elhardt
2085,86202,0,Robert Fenk
2086,86232,0,Jan Rittinger
2087,86260,0,Dirk Wodtke
2088,86261,0,Markus Sinnwell
2089,86264,0,Bernhard Zeller
2090,86272,0,Stefan Krompass
2091,86327,0,Christoph Quix
2092,86345,3,Martin Theobald
2093,86346,3,Ralf Schenkel
2094,86359,0,Andreas Thor
2095,86367,0,Jens-Peter Dittrich
2096,86372,0,Marcos Antonio Vaz Salles
2097,86373,1,Elke Achtert
2098,86753,3,Andrew J. Palay
2099,87329,3,Andrei Z. Broder
2100,87456,0,Giorgio Ghelli
2101,87481,0,Jennifer Widom
2102,87907,0,Shaun Cooper
2103,87979,0,David W. Stemple
2104,87999,2,Christoph Weidenbach
2105,88022,0,Timothy Griffin
2106,88042,2,Jieh Hsiang
2107,88162,2,Joachim Quantz
2108,88163,0,Terrance Swift
2109,88200,0,Thomas Schwentick
2110,88202,1,Thomas Pressburger
2111,88541,2,Alvaro Soto
2112,88761,2,E. Yu Kandrashina
2113,88766,3,Philip J. Smith
2114,88792,2,Harry E. Pople
2115,88971,1,William Perrizo
2116,89095,1,John J. Leggett
2117,89446,2,Georgy L. Gimel'farb
2118,89464,3,Yihong Gong
2119,89721,1,Hang Yu
2120,90160,2,Lance R. Williams
2121,90412,0,Valeria De Antonellis
2122,90419,0,Dina Bitton
2123,90427,0,Carlo Batini
2124,90610,0,Luca Cabibbo
2125,90665,0,Euthimios Panagos
2126,90702,0,Elio Masciari
2127,90832,0,Brian A. Nixon
2128,90849,0,Stavros Christodoulakis
2129,90913,0,Xiaoyang Sean Wang
2130,90997,0,Werner Obermair
2131,91071,0,Jari Veijalainen
2132,91213,0,Thanasis Hadzilacos
2133,91250,3,Harris Wu
2134,91462,0,Norman May
2135,91948,0,Ibrahim Kamel
2136,92692,1,Jonathan Stoeckel
2137,92777,1,Jonathan Tang
2138,94855,0,Brian Dunkel
2139,94908,0,Toby J. Teorey
2140,94945,3,Gene Golovchinsky
2141,94983,0,Neil Coburn
2142,95014,3,Susan Elliott Sim
2143,95018,0,Amy J. Lee
2144,95027,0,Ming-Ling Lo
2145,95048,0,Gene Fuh
2146,95146,3,Diane Kelly
2147,95157,0,Young-Gook Ra
2148,95187,0,Harumi A. Kuno
2149,95221,0,Lothar F. Mackert
2150,95268,0,Walid Rjaibi
2151,95289,1,Robert L. Grossman
2152,95318,0,Randal J. Peters
2153,95352,0,G. N. Paulley
2154,95378,3,Elaine G. Toms
2155,95379,3,Luanne Freund
2156,95432,0,Weiye Zhang
2157,95439,0,Daniel C. Zilio
2158,95574,0,Mi Zhou
2159,96233,0,Cheng Luo
2160,96479,1,Kamal Ali
2161,96971,0,Rubens N. Melo
2162,97249,3,Howard Wong-Toi
2163,97600,0,Yehoshua Sagiv
2164,97945,0,Sudarshan S. Chawathe
2165,97986,1,Krishnamoorthy Sivakumar
2166,98765,0,Paolo Merialdo
2167,98863,1,Dunja Mladenic
2168,98896,1,Ruofei Zhang
2169,99023,1,Edward Herskovits
2170,99024,1,Christos Davatzikos
2171,99226,1,Chotirat (Ann) Ratanamahatana
2172,99420,2,Kenneth McGarry
2173,99505,0,Mehdi Benzine
2174,100282,3,Paolo Boldi
2175,100649,1,Ravi Janardan
2176,100760,1,Nathan S. Netanyahu
2177,101290,0,Ashish Gupta
2178,101422,3,Johan A. Pouwelse
2179,101467,1,Dimitrios Gunopulos
2180,101634,0,Tobias Mayr
2181,101859,2,Stephen Scott
2182,102515,1,Luis von Ahn
2183,102551,0,Vijayalakshmi Atluri
2184,102597,0,Barbara Carminati
2185,102667,0,Ting Yu
2186,102942,0,Daniel Zinn
2187,103070,0,Dennis Heimbigner
2188,103676,3,Ion Androutsopoulos
2189,103703,1,Aleksander Kolcz
2190,103704,3,Joshua Alspector
2191,104392,2,Martin Mozina
2192,104456,0,Andreas Hutflesz
2193,104482,2,Peter Schefe
2194,105290,2,Marc Toussaint
2195,105295,1,Amit Sasturkar
2196,105976,3,Bill N. Schilit
2197,105985,3,Brian Amento
2198,105997,2,Steven A. Wolfman
2199,106076,3,Jaime Arguello
2200,106468,0,Simon J. Gibbs
2201,106551,3,Marc Najork
2202,106630,3,Gavin Jancke
2203,106634,3,Judith Klein-Seetharaman
2204,106724,0,Sriram Mohan
2205,106807,1,John Kolojejchick
2206,106954,2,David Canfield Smith
2207,106955,3,Susan Dziadosz
2208,107377,3,George W. Furnas
2209,107383,3,Mor Naaman
2210,107724,3,Sandra G. Hirsh
2211,107800,3,Kenneth R. Wood
2212,107932,3,Neema Moraveji
2213,108341,0,Kyoji Hirata
2214,108737,0,William J. McIver Jr.
2215,108762,0,Brad T. Vander Zanden
2216,108801,3,Kerry Rodden
2217,109134,3,Christine L. Borgman
2218,109440,3,Morgan N. Price
2219,109641,3,Lynn A. Streeter
2220,109729,3,Jaime Teevan
2221,110102,0,Angel Janevski
2222,110115,0,Mark Walker
2223,110679,1,Stephen C. North
2224,110908,3,Andreas Dengel
2225,111290,3,Konstantinos Chandrinos
2226,111296,3,Aya Soffer
2227,111302,3,Masayuki Okamoto
2228,111328,3,Christos Tryfonopoulos
2229,111414,3,Paolo Ferragina
2230,111431,0,Micha Hofri
2231,112737,3,Baoli Li
2232,112955,3,Gil-Chang Kim
2233,113154,0,Leonard J. Seligman
2234,113158,0,Marcin Zukowski
2235,113162,0,Surajit Chaudhuri
2236,113168,3,Zaiqing Nie
2237,113170,0,Ander de Keijzer
2238,113172,0,Anish Das Sarma
2239,113185,0,Mirek Riedewald
2240,113196,0,Samuel Madden
2241,113200,0,Karl Dias
2242,113202,0,Uri Shaft
2243,113207,0,Yoonkyong Lee
2244,113209,0,Adam Silberstein
2245,113213,0,Hari Balakrishnan
2246,113217,0,Mohamed Y. Eltabakh
2247,113232,0,Xin Luna Dong
2248,113236,0,Mingsheng Hong
2249,113239,0,Zachary G. Ives
2250,113241,0,James R. Hamilton
2251,113248,0,Ryan Huebsch
2252,113252,0,Bingsheng He
2253,113260,0,Ravishankar Ramamurthy
2254,113261,0,Bogdan Alexe
2255,113265,0,Shivnath Babu
2256,113267,0,Xin Dong
2257,113270,0,Brian Babcock
2258,113271,0,Chris Olston
2259,113274,3,Josiane Xavier Parreira
2260,113278,0,Eugene Wu 0002
2261,113285,0,Conor Cunningham
2262,113293,0,Yanif Ahmad
2263,113296,0,Alex Rasin
2264,113303,0,Utkarsh Srivastava
2265,113309,0,Arvind Thiagarajan
2266,113319,0,Garret Swart
2267,113328,0,Tingjian Ge
2268,113618,1,Philip K. Chan
2269,113619,1,Cheng-Yue Chang
2270,113621,1,Joong Hyuk Chang
2271,113623,3,Emine Yilmaz
2272,113632,3,Robert Savell
2273,113636,3,Steven M. Beitzel
2274,113638,0,Ashraf Aboulnaga
2275,113647,0,Ahmed K. Elmagarmid
2276,113654,3,Sanjiv K. Bhatia
2277,113655,2,Qi Yao
2278,113660,0,David L. Spooner
2279,113673,3,Mohammed Aljlayl
2280,113674,1,Markus M. Breunig
2281,113676,3,Alvaro Bolivar
2282,113682,3,John Schalow
2283,113683,1,Jeffrey A. Bloom
2284,113684,3,Razvan Stefan Bot
2285,113690,3,Marcus Fontoura
2286,113691,0,Eugene J. Shekita
2287,113696,0,Renu Tewari
2288,113706,3,Michael Herscovici
2289,113714,3,Dulce B. Ponceleon
2290,113718,1,Jeanette Bruno
2291,113723,3,Katya Pelekhov
2292,113733,3,Lijuan Cai
2293,113735,3,Ben He
2294,113738,3,Jing Bai
2295,113740,3,Marco Cristo
2296,113742,3,Nivio Ziviani
2297,113745,1,Ghaleb Abdulla
2298,113748,3,Mark Sanderson
2299,113753,0,Prasan Roy
2300,113755,1,Christos Faloutsos
2301,113762,3,Conrad T. K. Chang
2302,113763,3,Bruce R. Schatz
2303,113765,0,Vassos Hadzilacos
2304,113766,0,Anthony Kosky
2305,113768,3,Hung-Chen Chen
2306,113770,3,Christine T. Cheng
2307,113774,1,Mukund Deshpande
2308,113785,3,Andrea S. LaPaugh
2309,113788,0,Luping Ding
2310,113792,0,Doron Rotem
2311,113800,3,W. B. Dress
2312,113804,0,Sunil S. Nair
2313,113807,1,Ben Kao
2314,113813,1,Krishna Prasad Chitrapura
2315,113815,3,Miles Efron
2316,113822,0,Kyu-Young Whang
2317,113824,1,Christoph F. Eick
2318,113828,0,Eugene Inseok Chong
2319,113829,0,Souripriya Das
2320,113833,0,Ramkumar Krishnan
2321,113836,0,Roger Zimmermann
2322,113841,3,Greg Pass
2323,113851,0,Wenfei Fan
2324,113868,0,Sujoe Bose
2325,113872,1,Yonatan Schler
2326,113873,0,Yaron Kanza
2327,113878,3,Jamie Callan
2328,113881,3,Tu Van Le
2329,113885,3,Mario A. Nascimento
2330,113886,3,Jack G. Conrad
2331,113887,3,Daniel P. Dabney
2332,113905,1,Pedro Coutinho
2333,113910,3,Yun Zhou
2334,113911,3,David W. Flater
2335,113916,3,Fernando A. Das Neves
2336,113924,3,Fredric C. Gey
2337,113946,1,Rayid Ghani
2338,113951,3,Eric J. Glover
2339,113955,0,Cheng Hian Goh
2340,113962,0,Torsten Grabs
2341,113964,0,Luis Gravano
2342,113984,3,Mark Hansen
2343,113985,3,Elizabeth Shriver
2344,113989,0,Kazumi Kubota
2345,114001,1,Tzung-Pei Hong
2346,114002,2,Chai-Ying Lee
2347,114003,1,Bijit Hore
2348,114008,1,Ming-Jyh Hsieh
2349,114009,0,Jia-Lien Hsu
2350,114017,0,Jiun-Long Huang
2351,114018,0,Yun-Wu Huang
2352,114019,1,Ning Jing
2353,114030,3,David D. Lewis
2354,114041,3,Joon Ho Lee
2355,114046,3,Luo Si
2356,114051,3,Hideo Joho
2357,114061,3,Hoang Oanh Nguyen Thi
2358,114080,3,Xiao-Jun Yuan
2359,114084,3,Jeong-Ki Kim
2360,114097,0,Georgia Koloniari
2361,114100,3,Henry Kon
2362,114110,3,Farzin Maghoul
2363,114115,0,A. Kumaran
2364,114119,3,Wai-Yip Lin
2365,114121,1,Bin Lan
2366,114143,1,Cheng-Ru Lin
2367,114146,0,Murali Mani
2368,114150,0,Songting Chen
2369,114166,3,Po-Jun Tsai
2370,114171,3,Nan Liu
2371,114175,3,Yunhua Hu
2372,114179,1,Wenwu Lou
2373,114190,1,Ningda R. Li
2374,114193,0,Sin Yeung Lee
2375,114194,3,Shenghuo Zhu
2376,114199,0,Lei Chen 0002
2377,114204,3,John Light
2378,114205,0,Ken Q. Pu
2379,114210,3,Adrian O'Riordan
2380,114215,1,Dawit Yimam Seid
2381,114226,3,Riccardo Martoglia
2382,114231,0,Wai Gen Yee
2383,114241,0,Fatma Ozcan
2384,114249,0,Ramon Lawrence
2385,114256,3,Claudia Pearce
2386,114260,3,Ron Papka
2387,114262,1,Guo Li
2388,114286,0,Junmin Gu
2389,114295,3,Yves Petinot
2390,114305,3,Benjamin Piwowarski
2391,114325,3,Daniel Tam
2392,114327,3,Ganesh Ramakrishnan
2393,114329,3,Arun Iyengar
2394,114334,1,Richard Relue
2395,114338,3,Hugo Zaragoza
2396,114353,3,Jason Sankey
2397,114361,3,Norbert Roma
2398,114369,3,Chung-Dak Shum
2399,114376,1,Bin Chen
2400,114384,3,Yang Song
2401,114386,0,Min-Jae Lee
2402,114388,0,Eliezer Levy
2403,114390,1,Jeffrey T. Kreulen
2404,114391,3,Amanda Spink
2405,114396,3,Munirathnam Srikanth
2406,114399,0,Hong Su
2407,114404,0,Val Tannen
2408,114406,3,Aixin Sun
2409,114411,3,Inien Syu
2410,114417,0,Yufei Tao
2411,114418,0,Nina Tayar
2412,114419,3,Egidio Terra
2413,114424,3,Hidekazu Nakawatase
2414,114427,3,Baoping Zhang
2415,114429,0,Claudia Bauzer Medeiros
2416,114434,3,Theodora Tsikrika
2417,114442,1,Michail Vlachos
2418,114443,0,Zografoula Vagena
2419,114459,3,Sarah Zelikovitz
2420,114466,3,Yuxin Chen
2421,114471,0,Hua Lu
2422,114477,3,Michael Mlivoncic
2423,114479,3,Ryen White
2424,114480,3,Ian Ruthven
2425,114485,3,Dwi H. Widyantoro
2426,114489,1,Kaidi Zhao
2427,114494,3,Min Zheng
2428,114500,1,Ying Yan
2429,114505,3,Yangbo Zhu
2430,114506,0,Ekow J. Otoo
2431,114510,3,Emre Velipasaoglu
2432,114523,0,Jianliang Xu
